Funding block,address,Funding Amount[CELO],Funding Entity,Number of LZ tx,Projects,Total LZ Volume $,Average LZ Volume $,Number of OAPPS,Number of Sendchian,Number of Chian,Onmichain Balance$,eth linea base scroll zks Balance$,affinity
19617052,0x46790900c52df5177e0e0e6d45d603c5270505bc,1.061221,Tether : Binance,55,"['Angle' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle' 'Bitcoin Bridge'
 'Holograph' 'Harmony Bridge' 'Angle' 'Merkly' 'Stargate' 'Stargate'
 'Angle' 'Merkly' 'L2Pass' 'Angle' 'Angle' 'USDV' 'Angle' 'Angle'
 'Stargate' 'Holograph' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Harmony Bridge' 'Angle' 'Stargate' 'Angle'
 'Angle' 'Angle' 'Merkly' 'Bitcoin Bridge' 'Angle' 'Angle' 'Angle'
 'Holograph' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'USDV' 'Angle' 'Stargate']",2134.79,38.81,8,8,11,89.01,"[0, 0, 0, 0, 25.68]",87
19617047,0x6613dac8aaa6376430a39994847733a72bf98a8e,1.062715,Tether : Binance,76,"['Merkly' 'Merkly' 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Merkly'
 'Stargate' 'Harmony Bridge' 'Bitcoin Bridge' 'Angle' 'Merkly' 'Stargate'
 'Angle' 'Angle' 'Merkly' 'USDV' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle'
 'Angle' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Angle' 'Stargate' 'Angle'
 'Angle' 'Angle' 'Angle' 'Merkly' 'L2Pass' 'Bitcoin Bridge' 'Angle'
 'Merkly' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle' 'Holograph' 'Merkly'
 'Merkly' 'Merkly' 'Angle' 'Merkly' 'Merkly' 'Merkly' 'Angle' 'Angle'
 'Merkly' 'Angle' 'Angle' 'Angle' 'Stargate' 'Merkly' 'Holograph' 'Merkly'
 'USDV' 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle'
 'Merkly' 'Merkly' 'Holograph' 'Merkly' 'Angle']",2142.72,28.19,8,9,19,84.15,"[0, 0, 0, 0, 24.41]",76
19617016,0x4749de2797899e38516f610a7f96a55b8a9a08ed,1.071158,Tether : Binance,57,"['Bitcoin Bridge' 'Angle' 'Holograph' 'Angle' 'USDV' 'Angle' 'Angle'
 'Merkly' 'Stargate' 'Angle' 'Angle' 'Holograph' 'Angle' 'Stargate'
 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle' 'L2Pass'
 'Stargate' 'Angle' 'Holograph' 'Angle' 'Merkly' 'Angle' 'Merkly' 'Angle'
 'L2Pass' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate'
 'Merkly' 'Angle' 'Angle' 'Harmony Bridge' 'Merkly' 'Angle' 'Angle'
 'Angle' 'Merkly' 'Angle' 'Bitcoin Bridge' 'Angle' 'Merkly' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'USDV']",2141.08,37.56,8,9,14,89.96,"[0, 0, 0.01, 0, 24.7]",87
19617004,0x83d53d09e9b199b0293e6ea45e675dab648e66e3,1.004247,Tether : Binance,53,"['Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle'
 'Harmony Bridge' 'Angle' 'Angle' 'L2Pass' 'USDV' 'Merkly' 'Angle' 'Angle'
 'Holograph' 'Holograph' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle'
 'Stargate' 'Stargate' 'Holograph' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Merkly' 'Stargate' 'Angle' 'Angle' 'Angle' 'USDV' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate' 'Bitcoin Bridge'
 'Angle' 'Bitcoin Bridge' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle']",2126.29,40.12,8,8,11,100.0,"[0, 0, 0, 0, 27.01]",86
19616988,0x3b07bd22838d33813e2dbecd7891a006b0a9bcf8,1.053875,Tether : Binance,51,"['Angle' 'Merkly' 'Bitcoin Bridge' 'Angle' 'Angle' 'Holograph' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Stargate' 'Merkly' 'Stargate' 'Holograph' 'Angle' 'Angle' 'Stargate'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'USDV' 'Stargate' 'Angle'
 'Angle' 'Holograph' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly'
 'Bitcoin Bridge' 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'L2Pass'
 'Angle' 'USDV' 'Angle' 'Angle' 'Angle']",2123.38,41.63,7,8,11,97.37,"[0, 0, 0, 0, 27.27]",86
19616939,0xc6f13e4b052c08b42db057b9dae15f62e81fdfe3,1.022432,Tether : Binance,67,"['Stargate' 'Merkly' 'Angle' 'Stargate' 'Merkly' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Merkly' 'Stargate' 'Angle' 'Angle' 'Angle'
 'Merkly' 'Merkly' 'Harmony Bridge' 'Bitcoin Bridge' 'Merkly' 'Merkly'
 'Angle' 'Merkly' 'Angle' 'Merkly' 'Angle' 'Holograph' 'Merkly'
 'Holograph' 'Merkly' 'Bitcoin Bridge' 'Angle' 'USDV' 'Angle' 'Angle'
 'Merkly' 'Merkly' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle'
 'Merkly' 'Angle' 'Holograph' 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle'
 'Stargate' 'Merkly' 'Merkly' 'Angle' 'Stargate' 'Angle' 'Merkly' 'Angle'
 'Merkly' 'Angle' 'Angle' 'USDV' 'Angle' 'Angle' 'Merkly']",2149.84,32.09,7,9,17,90.43,"[0, 0, 0, 0, 26.88]",88
19616918,0x3348d6dafd02238735d15e9df6968950af39241b,1.062011,Tether : Binance,68,"['Angle' 'Merkly' 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'Angle'
 'Merkly' 'Holograph' 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle'
 'Merkly' 'Merkly' 'Angle' 'Merkly' 'Angle' 'Angle' 'USDV' 'Stargate'
 'Angle' 'Holograph' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle' 'Merkly'
 'Angle' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Stargate' 'Bitcoin Bridge'
 'Bitcoin Bridge' 'Stargate' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle'
 'Stargate' 'Merkly' 'Angle' 'Holograph' 'Angle' 'Merkly' 'Stargate'
 'Angle' 'Merkly' 'Merkly' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle'
 'Merkly' 'Angle' 'USDV' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle']",2186.61,32.16,7,8,15,93.1,"[0, 0, 0.0, 0, 25.9]",87
19616905,0xa357715a98ffbbaeb35e1287f2725c249e57c35f,1.011005,Tether : Binance,56,"['Angle' 'Angle' 'Angle' 'L2Pass' 'Angle' 'Angle' 'Angle' 'Bitcoin Bridge'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle'
 'Angle' 'Merkly' 'Stargate' 'Angle' 'Angle' 'L2Pass' 'Bitcoin Bridge'
 'Angle' 'Merkly' 'Merkly' 'Merkly' 'USDV' 'Angle' 'Merkly' 'Angle'
 'Angle' 'Stargate' 'Angle' 'Stargate' 'Angle' 'Holograph' 'Stargate'
 'Merkly' 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'Holograph'
 'Angle' 'Angle' 'USDV' 'Angle' 'Holograph' 'Angle' 'Angle'
 'Harmony Bridge' 'Angle' 'Angle']",2162.31,38.61,8,9,13,139.87,"[0, 0, 0, 0, 25.5]",88
19616836,0xb185262a9b4408ba9eab75200966bf8a39cd68e6,1.013335,Tether : Binance,68,"['Stargate' 'Stargate' 'Merkly' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle'
 'Angle' 'Bitcoin Bridge' 'Merkly' 'Harmony Bridge' 'Angle' 'Merkly'
 'Angle' 'Holograph' 'Angle' 'Angle' 'Angle' 'Merkly' 'Merkly' 'Angle'
 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Merkly' 'Angle' 'Stargate' 'Merkly' 'Angle' 'Merkly' 'Merkly'
 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Holograph'
 'Angle' 'L2Pass' 'Stargate' 'Angle' 'Angle' 'Merkly' 'Angle' 'Merkly'
 'USDV' 'Bitcoin Bridge' 'Stargate' 'Merkly' 'Merkly' 'Angle' 'Angle'
 'Merkly' 'USDV' 'Angle' 'Angle' 'Angle' 'Holograph' 'Angle']",2211.16,32.52,8,8,13,122.58,"[0, 0, 0, 0, 26.26]",88
19616778,0xdb5472e31e5683f15ef699c908b1dc8a875a0ace,1.029,Tether : Binance,77,"['Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Bitcoin Bridge' 'Angle'
 'Bitcoin Bridge' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Stargate' 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'USDV' 'Angle' 'Angle'
 'Angle' 'Angle' 'Holograph' 'USDV' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle']",4099.39,53.24,6,8,8,114.84,"[9.4, 0, 0, 0, 0]",91
19616774,0xfdd53930e51cc8334c2ce9b9357af11d30add850,1.03982,Tether : Binance,57,"['Angle' 'Angle' 'Holograph' 'Merkly' 'Merkly' 'Merkly' 'Stargate' 'Angle'
 'Angle' 'Merkly' 'Stargate' 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Merkly' 'Angle' 'Merkly' 'Merkly' 'Angle' 'Angle'
 'Angle' 'Angle' 'USDV' 'Bitcoin Bridge' 'Angle' 'Angle' 'Angle' 'Merkly'
 'Angle' 'Merkly' 'Merkly' 'Angle' 'Merkly' 'Angle' 'Merkly' 'Merkly'
 'Merkly' 'Bitcoin Bridge' 'Angle' 'Merkly' 'Merkly' 'Merkly' 'Merkly'
 'Merkly' 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Merkly' 'Angle'
 'Angle' 'Merkly' 'USDV']",2212.31,38.81,6,8,14,130.0,"[0, 0, 0.0, 0, 26.87]",86
19616770,0xc8f2819219791d0f96365eb9e4b32be02f6741e1,1.054137,Tether : Binance,44,"['Stargate' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle'
 'USDV' 'Merkly' 'Angle' 'Harmony Bridge' 'Bitcoin Bridge' 'Angle'
 'L2Pass' 'Angle' 'Angle' 'Angle' 'USDV' 'Merkly' 'Angle' 'Angle'
 'Bitcoin Bridge' 'Angle' 'Merkly' 'Angle' 'Angle' 'Stargate' 'Holograph'
 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Stargate' 'Angle' 'Stargate' 'Angle' 'Merkly']",2203.58,50.08,8,8,12,127.18,"[0, 0, 0, 0, 27.03]",87
19616764,0x110cf017ae9fe8263593f54143a8b3bb7d0a477f,1.095116,Tether : Binance,64,"['Merkly' 'Angle' 'Angle' 'Merkly' 'Angle' 'Merkly' 'Angle' 'Merkly'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle' 'L2Pass' 'Angle'
 'USDV' 'Merkly' 'Angle' 'Merkly' 'Stargate' 'L2Pass' 'Merkly' 'Merkly'
 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Merkly' 'Merkly' 'Stargate'
 'Angle' 'Merkly' 'Merkly' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Merkly' 'Holograph' 'USDV' 'Merkly' 'Angle'
 'Merkly' 'Merkly' 'Bitcoin Bridge' 'Harmony Bridge' 'Angle' 'Merkly'
 'Merkly' 'Merkly' 'Merkly' 'Angle' 'Bitcoin Bridge' 'Stargate' 'Stargate'
 'Angle' 'Merkly']",2194.86,34.29,8,9,18,115.01,"[0, 0, 0, 0, 25.61]",76
19616754,0x1c9061841e76ebe2297082dc308426aaf2ae96cb,1.038699,Tether : Binance,42,"['Angle' 'Angle' 'Angle' 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'Merkly'
 'Merkly' 'Angle' 'Angle' 'Stargate' 'Stargate' 'Angle' 'Merkly'
 'Stargate' 'USDV' 'Angle' 'Holograph' 'Angle' 'Angle' 'Angle' 'USDV'
 'Angle' 'Bitcoin Bridge' 'Angle' 'Angle' 'Stargate' 'Angle' 'Merkly'
 'Angle' 'Stargate' 'Angle' 'Angle' 'Merkly' 'Angle' 'Bitcoin Bridge'
 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle']",2148.95,51.17,7,8,13,130.84,"[0, 0, 0, 0, 26.71]",86
19616749,0x0588caff4d61ff7065d3d762725e1593106b39c1,1.009679,Tether : Binance,40,"['Stargate' 'Stargate' 'Stargate' 'Bitcoin Bridge' 'Harmony Bridge'
 'Angle' 'Angle' 'Angle' 'L2Pass' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle'
 'Angle' 'Stargate' 'Merkly' 'Holograph' 'USDV' 'Angle' 'Angle' 'Angle'
 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle' 'USDV' 'Merkly' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Bitcoin Bridge'
 'Angle' 'Angle']",2191.62,54.79,8,8,12,120.5,"[0, 0, 0, 0, 27.02]",86
19616746,0x6a2cdac584076b32bbeb9547551ddfa475bc1f54,1.074273,Tether : Binance,56,"['Angle' 'Merkly' 'Merkly' 'Holograph' 'Merkly' 'Merkly' 'Stargate'
 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly'
 'Merkly' 'Angle' 'Merkly' 'Stargate' 'Angle' 'Merkly' 'USDV' 'Merkly'
 'Merkly' 'Angle' 'L2Pass' 'Angle' 'Angle' 'Merkly' 'Merkly' 'Angle'
 'Harmony Bridge' 'Angle' 'Angle' 'Merkly' 'Stargate' 'Stargate'
 'Stargate' 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly'
 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly' 'Merkly' 'USDV'
 'Merkly']",2209.96,39.46,7,8,14,126.09,"[0, 0, 0, 0, 25.85]",87
19616736,0xf3eed3d02abcb6b898d5585275d6b4105280b36e,1.02633,Tether : Binance,42,"['Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'USDV' 'Angle'
 'Bitcoin Bridge' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Bitcoin Bridge'
 'Angle' 'Angle' 'Merkly' 'USDV' 'Angle' 'Angle' 'Stargate' 'Angle'
 'Stargate' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Holograph' 'Harmony Bridge' 'Merkly' 'Angle' 'Merkly' 'Merkly'
 'Stargate' 'Angle' 'Angle' 'Merkly' 'Angle']",2193.15,52.22,7,8,12,234.06,"[0, 0, 0, 0, 26.65]",86
19616730,0xe476ca4281d6e96b6616fed36ab2003160315082,1.064,Tether : Binance,67,"['Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate' 'Stargate' 'Angle'
 'Angle' 'Angle' 'USDV' 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle'
 'Angle' 'Holograph' 'Stargate' 'Angle' 'Angle' 'Merkly' 'Stargate'
 'Abracadabra Money' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'USDV'
 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle' 'Abracadabra Money' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate' 'Stargate' 'Angle' 'Angle'
 'Stargate' 'Angle' 'Angle' 'Angle' 'Bitcoin Bridge' 'Stargate' 'Angle'
 'Angle' 'Bitcoin Bridge' 'Angle' 'Angle' 'Angle']",10530.0,157.16,7,9,11,82.8,"[0, 0, 0, 0, 0]",82
19616726,0xfc8aa0483e6acc096d48088ff58a7cfbbda085ff,1.083232,Tether : Binance,44,"['Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Bitcoin Bridge' 'Angle' 'Angle'
 'Merkly' 'Angle' 'Angle' 'Harmony Bridge' 'Angle' 'Angle' 'Angle'
 'Stargate' 'Angle' 'Stargate' 'Holograph' 'Angle' 'Angle' 'Merkly'
 'Angle' 'Angle' 'Merkly' 'Bitcoin Bridge' 'Angle' 'Angle' 'Angle' 'USDV'
 'Angle' 'Angle' 'Stargate' 'Merkly' 'Stargate' 'Angle' 'Angle' 'Angle'
 'Angle' 'Merkly' 'Angle' 'Merkly' 'Stargate' 'USDV']",2162.44,49.15,7,9,15,258.87,"[0, 0, 0, 0, 25.11]",87
19616722,0x26e137d502e0c0579d8196ddc66af4237403a669,1.084523,Tether : Binance,59,"['Merkly' 'Merkly' 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Merkly' 'Angle' 'Merkly' 'Merkly' 'Angle' 'Holograph' 'Angle'
 'Merkly' 'Angle' 'Angle' 'Merkly' 'Merkly' 'Bitcoin Bridge' 'Merkly'
 'Merkly' 'Merkly' 'Angle' 'Stargate' 'Angle' 'Bitcoin Bridge' 'Merkly'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'L2Pass'
 'Stargate' 'Angle' 'USDV' 'Angle' 'USDV' 'Angle' 'Merkly' 'Merkly'
 'Merkly' 'Angle' 'Angle' 'Stargate' 'Angle' 'Stargate' 'Merkly' 'Merkly'
 'Stargate' 'Harmony Bridge' 'Angle' 'Merkly' 'Merkly']",2218.75,37.61,8,8,14,402.36,"[0, 0, 0, 0, 26.94]",87
19616680,0x7f7b2ebdf649f350d97a1973fef5a5b41a2c5ade,1.022663,Tether : Binance,42,"['Angle' 'L2Pass' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Stargate'
 'Angle' 'Harmony Bridge' 'Angle' 'Merkly' 'Angle' 'USDV' 'Angle'
 'Stargate' 'Merkly' 'Stargate' 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle'
 'Angle' 'USDV' 'Bitcoin Bridge' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Holograph' 'Bitcoin Bridge']",2191.14,52.17,8,9,14,98.92,"[0, 0, 0, 0, 25.45]",86
19616676,0x02c4c8102e386a1d4f5716709cac4d3db7528a8c,1.099767,Tether : Binance,44,"['Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Merkly' 'Angle' 'Angle' 'USDV' 'Angle' 'Angle' 'Angle' 'Merkly'
 'Angle' 'Stargate' 'Angle' 'Holograph' 'Stargate' 'Bitcoin Bridge'
 'Angle' 'Merkly' 'Stargate' 'L2Pass' 'Angle' 'Stargate' 'Angle'
 'Stargate' 'USDV' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Harmony Bridge' 'Angle' 'Bitcoin Bridge' 'Angle' 'Angle' 'Merkly']",2146.79,48.79,8,8,12,104.8,"[0, 0, 0, 0, 25.13]",87
19616642,0xd58a8ba6fe515faf9401343d8294cd6669b77d95,1.014056,Tether : Binance,43,"['Angle' 'Stargate' 'Holograph' 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle'
 'Angle' 'Angle' 'Merkly' 'Angle' 'USDV' 'Angle' 'Stargate' 'Angle'
 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Stargate' 'Merkly' 'Merkly'
 'Angle' 'Bitcoin Bridge' 'Angle' 'USDV' 'Angle' 'Bitcoin Bridge'
 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'Angle' 'L2Pass' 'Angle'
 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle']",2157.58,50.18,8,9,13,105.94,"[0, 0, 0, 0, 24.77]",86
19616629,0x9c0ea7730b4d416618bd6e766247e8193f8a6be7,1.021,Tether : Binance,85,"['Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Merkly' 'Angle' 'Bitcoin Bridge' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'USDV' 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'USDV' 'Angle' 'Angle' 'Angle'
 'Angle' 'Stargate' 'Angle' 'Merkly' 'Angle' 'Angle' 'Bitcoin Bridge'
 'Angle' 'Angle' 'Holograph' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle'
 'Angle']",2127.99,25.04,6,8,9,212.07,"[150.23, 0, 0, 0, 0]",91
19616614,0xa6d78ac890b366ca05a2f52f72213c74cb1f2240,1.027372,Tether : Binance,51,"['Angle' 'Merkly' 'Merkly' 'Stargate' 'Merkly' 'Angle' 'Angle' 'Angle'
 'Angle' 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'Angle' 'USDV' 'Merkly'
 'Stargate' 'Angle' 'Merkly' 'L2Pass' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Stargate' 'Merkly'
 'Holograph' 'Angle' 'Angle' 'Bitcoin Bridge' 'Merkly' 'Merkly' 'Stargate'
 'Angle' 'Angle' 'Bitcoin Bridge' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle'
 'Merkly' 'Merkly' 'Angle' 'USDV' 'Angle']",2181.98,42.78,8,8,14,105.16,"[0, 0, 0, 0, 27.23]",86
19616610,0x907b8956afc92b164af892217c217e5b02be5a15,1.072611,Tether : Binance,60,"['Angle' 'Angle' 'Angle' 'Merkly' 'Angle' 'Merkly' 'Merkly' 'Merkly'
 'L2Pass' 'Holograph' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle'
 'Harmony Bridge' 'Stargate' 'Merkly' 'Angle' 'Angle' 'Angle' 'Merkly'
 'Merkly' 'Bitcoin Bridge' 'Stargate' 'Angle' 'Angle' 'Angle' 'Merkly'
 'Angle' 'Merkly' 'Merkly' 'Merkly' 'Angle' 'Angle' 'Angle' 'Merkly'
 'Merkly' 'Angle' 'Merkly' 'Bitcoin Bridge' 'Merkly' 'Angle' 'Angle'
 'Stargate' 'USDV' 'Angle' 'Angle' 'Merkly' 'Angle' 'Stargate' 'Angle'
 'Merkly' 'Angle' 'Merkly' 'Angle' 'Stargate' 'USDV' 'Merkly' 'Angle']",2219.07,36.98,8,8,14,107.08,"[0, 0, 0, 0, 27.48]",87
19616553,0x7f3ed253dc2dee44b27bf70d140587e5c1286b43,1.04401,Tether : Binance,49,"['Angle' 'Merkly' 'Merkly' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle'
 'Harmony Bridge' 'Angle' 'Angle' 'Stargate' 'L2Pass' 'Angle' 'Angle'
 'Holograph' 'Angle' 'Merkly' 'Bitcoin Bridge' 'Angle' 'Stargate' 'USDV'
 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle' 'L2Pass' 'Stargate'
 'Angle' 'USDV' 'Angle' 'Angle' 'Angle' 'Bitcoin Bridge' 'Angle'
 'Stargate' 'Angle' 'Merkly' 'Harmony Bridge' 'Merkly' 'Angle' 'Angle'
 'Angle' 'Angle' 'Stargate' 'Merkly' 'Angle']",2211.39,45.13,8,9,16,105.59,"[0, 0, 0.0, 0, 26.94]",88
19616539,0x3d0a66330dc612ca85e85328eedde3fa06808906,1.011064,Tether : Binance,58,"['Stargate' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle' 'Bitcoin Bridge'
 'Merkly' 'Merkly' 'USDV' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle'
 'Holograph' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Merkly' 'Angle' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Angle'
 'Angle' 'Angle' 'Merkly' 'Angle' 'L2Pass' 'Stargate' 'Stargate' 'Merkly'
 'Bitcoin Bridge' 'USDV' 'Merkly' 'Merkly' 'Merkly' 'Merkly'
 'Harmony Bridge' 'Angle' 'Angle' 'Stargate' 'Merkly' 'Stargate' 'Angle'
 'Merkly' 'Merkly' 'Merkly' 'Angle' 'Angle']",2175.76,37.51,8,8,13,102.62,"[0, 0, 0, 0, 26.26]",86
19616498,0x264693a285fefc4c79186e244a36877996092382,1.022752,Tether : Binance,59,"['Angle' 'Bitcoin Bridge' 'Bitcoin Bridge' 'Merkly' 'Stargate' 'Angle'
 'Angle' 'Angle' 'Merkly' 'Angle' 'USDV' 'Angle' 'Angle' 'Merkly'
 'Holograph' 'Stargate' 'Merkly' 'Merkly' 'Merkly' 'Angle' 'Angle' 'USDV'
 'Merkly' 'L2Pass' 'Angle' 'Angle' 'Merkly' 'Angle' 'Merkly' 'Angle'
 'Angle' 'Merkly' 'Stargate' 'Angle' 'Merkly' 'Angle' 'Stargate' 'Angle'
 'Harmony Bridge' 'Angle' 'L2Pass' 'Merkly' 'Merkly' 'Stargate' 'Merkly'
 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly'
 'Merkly' 'Merkly' 'Angle' 'Angle' 'Merkly']",2350.19,39.83,8,9,16,209.69,"[0, 0, 0, 0, 25.27]",88
