Funding block,address,Funding Amount[CELO],Funding Entity,Number of LZ tx,Projects,Total LZ Volume $,Average LZ Volume $,Number of OAPPS,Number of Sendchian,Number of Chian,Onmichain Balance$,eth linea base scroll zks Balance$,affinity
20417614,0x5414c3f986cd6fd4bd71f706fd4a099eb86f2232,1.0606,Tether : Binance,17,"['Aptos Bridge' nan 'Stargate' nan 'Stargate' nan nan 'Testnet Bridge' nan
 'Stargate' 'Omni X' nan 'Testnet Bridge' nan 'Omni X' 'Aptos Bridge'
 'Aptos Bridge']",158.53,9.33,5,4,11,567.59,"[410.09, 24.25, 21.91, 0, 85.22]",8
20418684,0xf9583801d450ee5def1d34a5cf636a7826f65c88,1.0618,Tether : Binance,14,"[nan nan nan nan 'Aptos Bridge' 'Stargate' 'Aptos Bridge' 'Stargate' nan
 'Testnet Bridge' 'Aptos Bridge' 'Stargate' nan nan]",158.32,11.31,4,3,9,587.11,"[446.38, 24.21, 22.0, 0, 71.62]",9
20418684,0x421fa302627b7cce18a1d042633b528961a90196,1.0616,Tether : Binance,14,"['Aptos Bridge' nan 'Stargate' nan nan 'Stargate' 'Aptos Bridge' nan nan
 'Stargate' nan nan 'Aptos Bridge' 'Testnet Bridge']",171.83,12.27,4,3,9,596.21,"[450.02, 23.03, 21.92, 0, 78.85]",9
20418682,0x415fd61f2760592821f91b2acf6501a6ab2300a3,1.0615,Tether : Binance,14,"['Aptos Bridge' nan nan 'Stargate' nan nan 'Aptos Bridge' 'Aptos Bridge'
 'Stargate' nan 'Stargate' nan nan 'Testnet Bridge']",155.97,11.14,4,3,9,572.91,"[445.6, 23.08, 21.92, 0, 60.82]",9
20418675,0x67d2f7484335cf67b95873c56b326f169c916e54,1.0607,Tether : Binance,14,"['Aptos Bridge' nan nan 'Stargate' 'Aptos Bridge' nan 'Stargate' nan
 'Aptos Bridge' nan 'Testnet Bridge' 'Stargate' nan nan]",181.54,12.97,4,3,9,591.93,"[443.05, 25.17, 22.72, 0, 75.2]",9
20418667,0x47e023be066db2883ce2b8036dd05b8b01ee142f,1.0597,Tether : Binance,14,"['Testnet Bridge' nan 'Aptos Bridge' nan 'Aptos Bridge' 'Stargate' nan nan
 'Stargate' nan nan nan 'Aptos Bridge' 'Stargate']",172.46,12.32,4,3,10,573.58,"[429.94, 24.85, 22.09, 0, 73.39]",9
20418664,0x875c39addc16fa47ea4c653ba8b68f2fcbc70f2e,1.0595,Tether : Binance,14,"[nan 'Stargate' nan 'Testnet Bridge' nan 'Stargate' nan 'Aptos Bridge'
 'Stargate' 'Aptos Bridge' nan 'Aptos Bridge' nan nan]",193.49,13.82,4,3,9,573.98,"[429.09, 24.48, 22.0, 0, 75.69]",9
20418659,0x2f37ae701d555554e99e7b3e27a746e31de4658b,1.0588,Tether : Binance,13,"[nan nan nan 'Stargate' 'Aptos Bridge' 'Aptos Bridge' nan 'Aptos Bridge'
 'Stargate' 'Stargate' nan 'Testnet Bridge' nan]",192.29,14.79,4,3,9,593.42,"[448.65, 25.11, 22.07, 0, 74.32]",9
20418656,0x1152d922dd8ab40cc9e48b5a92bd2f09e2602759,1.0585,Tether : Binance,14,"['Stargate' 'Aptos Bridge' 'Testnet Bridge' 'Aptos Bridge' nan 'Stargate'
 nan 'Stargate' nan 'Aptos Bridge' nan nan nan nan]",155.92,11.14,4,3,10,583.39,"[442.01, 24.71, 22.64, 0, 67.84]",9
20418651,0xc6ccc6a6386eda3017ef09f9754169cfa29dafc5,1.058,Tether : Binance,13,"['Aptos Bridge' nan nan 'Stargate' 'Stargate' 'Testnet Bridge'
 'Aptos Bridge' 'Stargate' 'Aptos Bridge' nan nan nan nan]",196.14,15.09,4,3,9,587.6,"[443.96, 25.4, 21.92, 0, 71.74]",9
20418639,0x689fd4af3ac3f0670c81d2f1f6dac0950e504809,1.0566,Tether : Binance,13,"[nan 'Stargate' 'Aptos Bridge' nan nan 'Aptos Bridge' nan 'Stargate'
 'Aptos Bridge' nan 'Testnet Bridge' 'Stargate' nan]",198.27,15.25,4,3,9,589.85,"[444.73, 23.4, 22.1, 0, 75.9]",9
20418630,0x09adeba09fc79c39525c284815f9b8c04ece353b,1.0552,Tether : Binance,13,"[nan nan nan nan 'Stargate' nan 'Aptos Bridge' 'Stargate' nan 'Stargate'
 'Aptos Bridge' 'Aptos Bridge' 'Testnet Bridge']",175.72,13.52,4,3,10,584.87,"[444.42, 24.23, 22.02, 0, 68.82]",9
20418624,0x33d4aaa0816f4c74c3bfa268ef174d3bc4536fe2,1.0545,Tether : Binance,13,"[nan nan 'Testnet Bridge' 'Stargate' nan nan 'Stargate' 'Aptos Bridge'
 'Aptos Bridge' nan 'Aptos Bridge' 'Stargate' nan]",168.45,12.96,4,3,9,584.37,"[445.06, 24.46, 22.09, 0, 68.62]",9
20418601,0x1fdb45f90a18269589617b828bf4621f3d0ece64,1.0518,Tether : Binance,13,"[nan nan nan nan nan 'Stargate' nan 'Aptos Bridge' 'Stargate'
 'Aptos Bridge' 'Aptos Bridge' 'Testnet Bridge' 'Stargate']",189.06,14.54,4,3,9,592.51,"[444.48, 23.39, 22.07, 0, 81.74]",9
20418597,0xb4a44168dbde9bfa3cd92fd999a691cc36da0ec8,1.0515,Tether : Binance,13,"['Aptos Bridge' nan nan 'Stargate' nan 'Testnet Bridge' 'Stargate'
 'Aptos Bridge' 'Stargate' nan 'Aptos Bridge' nan nan]",165.37,12.72,4,3,10,602.87,"[445.23, 25.3, 22.07, 0, 87.11]",9
20418589,0x8e5a6e3902de1af5d5702694daf915b7973460e1,1.0503,Tether : Binance,14,"['Stargate' nan nan 'Aptos Bridge' nan 'Aptos Bridge' nan 'Stargate'
 'Stargate' nan 'Testnet Bridge' nan 'Aptos Bridge' nan]",176.61,12.62,4,3,10,605.95,"[448.17, 24.18, 21.89, 0, 83.21]",9
20418577,0xecdc208cd63a7b41967de1f58b5f7a0fec4f3e9d,1.0492,Tether : Binance,14,"['Aptos Bridge' nan nan 'Aptos Bridge' 'Testnet Bridge' 'Aptos Bridge' nan
 nan 'Stargate' nan nan 'Stargate' nan 'Stargate']",194.09,13.86,4,3,10,582.05,"[425.78, 22.96, 21.98, 0, 86.48]",9
20418465,0x4a0801825e664812d9ee7b2bab503fb09eeb8068,1.0565,Tether : Binance,15,"['Stargate' nan 'Stargate' nan nan 'Aptos Bridge' 'Aptos Bridge' nan
 'Stargate' nan nan nan 'Aptos Bridge' nan 'Testnet Bridge']",168.67,11.24,4,3,9,569.44,"[430.73, 25.34, 21.98, 0, 67.57]",9
20418461,0xd3d0f0b49c2de5ff93c5734cbf17bd86717c990a,1.0561,Tether : Binance,14,"['Aptos Bridge' 'Testnet Bridge' 'Stargate' 'Aptos Bridge' 'Stargate' nan
 nan 'Stargate' nan nan 'Aptos Bridge' nan nan nan]",163.79,11.7,4,3,9,574.37,"[433.5, 23.33, 22.01, 0, 70.08]",9
20418456,0x5357aa020f91874a114025f5cb68e1b231ac6ea7,1.0554,Tether : Binance,14,"['Stargate' 'Testnet Bridge' nan nan nan nan nan 'Aptos Bridge' 'Stargate'
 nan 'Stargate' 'Aptos Bridge' 'Aptos Bridge' nan]",192.7,13.76,4,3,9,572.47,"[434.75, 25.25, 21.95, 0, 65.17]",9
20418454,0xbebf59718210111e92b697e31d36598d0448418a,1.055,Tether : Binance,15,"[nan 'Aptos Bridge' 'Stargate' 'Stargate' 'Aptos Bridge' nan
 'Aptos Bridge' 'Stargate' nan 'Testnet Bridge' nan nan 'Stargate' nan nan]",209.63,13.98,4,3,10,578.15,"[434.54, 24.5, 22.13, 0, 62.51]",9
20418444,0xd8cc7136d5ef8dccf68d150d511535600512b5be,1.0534,Tether : Binance,14,"['Aptos Bridge' 'Stargate' 'Aptos Bridge' 'Stargate' nan nan nan nan nan
 nan 'Stargate' 'Testnet Bridge' nan 'Aptos Bridge']",202.35,14.45,4,3,9,543.92,"[410.93, 23.01, 22.04, 0, 63.6]",9
20418442,0x3c29d63d769ca246943e1a53bd5c2374c82e96e5,1.0539,Tether : Binance,14,"[nan nan nan 'Stargate' nan nan nan 'Stargate' nan 'Stargate'
 'Aptos Bridge' 'Testnet Bridge' 'Aptos Bridge' 'Aptos Bridge']",162.67,11.62,4,3,9,566.29,"[432.3, 24.98, 22.02, 0, 63.16]",9
20418439,0x56b3acd8576be11b893dfd75f2d2187d574e4d1e,1.0536,Tether : Binance,14,"['Aptos Bridge' nan 'Stargate' 'Testnet Bridge' nan 'Aptos Bridge' nan nan
 nan 'Stargate' 'Stargate' nan 'Aptos Bridge' nan]",204.22,14.59,4,3,9,568.07,"[435.16, 22.66, 21.99, 0, 65.35]",9
20418435,0x266ef094d4ce340172bb4d3ff3463e2dfa672dd1,1.0529,Tether : Binance,14,"[nan nan 'Stargate' 'Aptos Bridge' 'Testnet Bridge' 'Stargate'
 'Aptos Bridge' 'Stargate' nan nan nan 'Aptos Bridge' nan nan]",200.49,14.32,4,3,9,553.12,"[411.74, 23.9, 22.03, 0, 68.75]",9
20418432,0xfe6ba975fe4d69c1474fb53e0d8eeba47713a1f7,1.0527,Tether : Binance,14,"['Stargate' 'Aptos Bridge' nan 'Stargate' nan nan nan nan 'Aptos Bridge'
 'Stargate' nan 'Testnet Bridge' nan 'Aptos Bridge']",199.5,14.25,4,3,9,568.11,"[436.01, 23.97, 22.01, 0, 61.24]",9
20417758,0x6b636cede252e3c1645394dcaa2baeae4aea1a2f,1.0578,Tether : Binance,13,"[nan 'Stargate' nan nan 'Testnet Bridge' nan 'Stargate' 'Aptos Bridge'
 'Stargate' nan 'Testnet Bridge' 'Aptos Bridge' nan]",187.99,14.46,4,3,9,590.36,"[446.53, 24.07, 21.83, 0, 74.23]",9
20417750,0x03f9bc8d295c8544805be4e91f5d075e9edcbc9c,1.0566,Tether : Binance,13,"[nan nan 'Testnet Bridge' 'Testnet Bridge' nan 'Stargate' 'Stargate' nan
 'Aptos Bridge' nan 'Stargate' nan 'Aptos Bridge']",197.01,15.15,4,3,9,587.35,"[442.68, 25.19, 21.88, 0, 74.16]",9
20417744,0xa5b4a9f0cf871a8cec6be064a58e2165d186f1a8,1.0557,Tether : Binance,13,"[nan 'Stargate' 'Aptos Bridge' 'Testnet Bridge' nan nan nan 'Stargate'
 'Testnet Bridge' nan 'Aptos Bridge' nan 'Stargate']",169.9,13.07,4,3,9,580.16,"[444.06, 23.39, 21.93, 0, 67.39]",9
20417732,0x7a4b76cddd86bbe9a19b8455eb57e600d8ac6b3c,1.0544,Tether : Binance,13,"[nan 'Stargate' nan 'Aptos Bridge' 'Testnet Bridge' nan 'Stargate' nan
 'Stargate' 'Aptos Bridge' nan 'Testnet Bridge' nan]",156.23,12.02,4,3,10,606.64,"[445.45, 23.48, 21.88, 0, 94.19]",9
20417720,0x06fab6fc2fd9bf6e1f7cda77c1992a1e73dcb3cb,1.0532,Tether : Binance,13,"[nan nan 'Testnet Bridge' 'Stargate' 'Stargate' 'Aptos Bridge'
 'Testnet Bridge' nan nan nan 'Aptos Bridge' 'Stargate' nan]",187.13,14.39,4,3,10,595.41,"[446.23, 25.32, 21.87, 0, 79.6]",9
20417718,0xc9fc18d386f0725c8b6577082835d1b8c882aac4,1.0531,Tether : Binance,13,"['Stargate' nan 'Aptos Bridge' 'Aptos Bridge' nan nan 'Testnet Bridge'
 'Stargate' 'Stargate' nan nan 'Testnet Bridge' nan]",163,12.54,4,3,10,595.51,"[441.52, 23.87, 21.88, 0, 84.23]",9
20417698,0x6bd259f77a30affc60d9ba8c877c6f650ad81397,1.051,Tether : Binance,13,"[nan 'Stargate' nan nan 'Stargate' 'Testnet Bridge' nan 'Stargate' nan
 'Testnet Bridge' 'Aptos Bridge' nan 'Aptos Bridge']",195.45,15.03,4,3,9,595.46,"[443.99, 25.05, 21.87, 0, 82.15]",9
20417693,0xd514e7869978e084b20b6027513fcb4d7f34e248,1.0501,Tether : Binance,13,"['Aptos Bridge' 'Aptos Bridge' 'Stargate' 'Testnet Bridge'
 'Testnet Bridge' nan nan 'Stargate' nan nan nan 'Stargate' nan]",175.84,13.53,4,3,9,592.22,"[443.63, 25.06, 21.89, 0, 79.47]",9
20417689,0x7265a9afc9c95f1de9bdfa0f7f962371168c7c54,1.0499,Tether : Binance,14,"['Stargate' 'Stargate' nan 'Stargate' nan nan nan nan nan 'Testnet Bridge'
 nan 'Aptos Bridge' 'Testnet Bridge' 'Aptos Bridge']",171.98,12.28,4,3,9,564.27,"[420.57, 22.72, 21.9, 0, 74.85]",9
20417684,0x6909e7ca4bd48f0026b98f458ad1c06e93d8c90a,1.0492,Tether : Binance,14,"['Testnet Bridge' nan 'Stargate' 'Aptos Bridge' nan nan 'Aptos Bridge' nan
 'Stargate' 'Testnet Bridge' nan nan 'Stargate' nan]",197.45,14.1,4,3,10,549.65,"[409.24, 24.2, 21.87, 0, 72.96]",9
20418957,0xef2552bf5f4e0a8727c7159625154237bd03c15e,1.0535,Tether : Binance,16,"[nan 'Omni X' 'Aptos Bridge' nan 'Testnet Bridge' nan 'Aptos Bridge' nan
 'Stargate' 'Omni X' 'Stargate' nan 'Stargate' 'Aptos Bridge' nan nan]",168.92,10.56,5,4,11,598.54,"[436.87, 22.78, 22.0, 0, 93.03]",10
20418956,0xc29fd8083293ec97ca4749a6d871395527d2d128,1.0531,Tether : Binance,16,"[nan 'Testnet Bridge' 'Stargate' nan 'Aptos Bridge' 'Omni X'
 'Aptos Bridge' 'Stargate' nan 'Aptos Bridge' nan 'Omni X' nan 'Stargate'
 nan nan]",172.93,10.81,5,4,10,586.95,"[436.32, 24.8, 21.99, 0, 78.19]",10
20418955,0x8995675e70ada3c6b0013dacd3482706646b16bd,1.0532,Tether : Binance,16,"[nan 'Aptos Bridge' nan 'Omni X' nan 'Testnet Bridge' 'Stargate' nan
 'Aptos Bridge' nan nan 'Stargate' 'Omni X' 'Stargate' nan 'Aptos Bridge']",164.59,10.29,5,4,11,597.33,"[435.61, 25.46, 21.98, 0, 89.47]",10
20418953,0xf67e9f78d259fb3a093588a8907ca5121767702c,1.0525,Tether : Binance,16,"[nan 'Stargate' 'Omni X' 'Omni X' nan 'Aptos Bridge' 'Stargate' nan nan
 'Stargate' nan nan 'Testnet Bridge' 'Aptos Bridge' nan 'Aptos Bridge']",163.29,10.21,5,4,11,593.1,"[435.6, 23.26, 22.03, 0, 87.99]",10
20418953,0xd6b8f81536a89873533f23262cf534d1a571b2e7,1.0528,Tether : Binance,16,"['Stargate' nan 'Stargate' nan nan 'Omni X' 'Aptos Bridge' 'Omni X' nan
 'Stargate' nan nan nan 'Aptos Bridge' 'Testnet Bridge' 'Aptos Bridge']",184.44,11.53,5,4,11,585.49,"[435.23, 24.04, 22.11, 0, 75.19]",10
20418947,0x8b2e12c70dbdf223cbd05293dda8ce5eda76d510,1.0523,Tether : Binance,16,"[nan 'Stargate' nan 'Aptos Bridge' nan nan 'Stargate' 'Omni X'
 'Testnet Bridge' 'Omni X' 'Aptos Bridge' nan nan 'Stargate'
 'Aptos Bridge' nan]",170.18,10.64,5,4,10,580.81,"[435.9, 22.83, 22.11, 0, 71.98]",10
20418947,0x0e44a7f80bfb483ed07dc8d8018570423adef11f,1.0521,Tether : Binance,16,"[nan 'Omni X' nan nan 'Omni X' nan 'Testnet Bridge' nan 'Aptos Bridge'
 'Stargate' nan 'Aptos Bridge' 'Stargate' 'Stargate' nan 'Aptos Bridge']",181.05,11.32,5,4,11,594.96,"[435.37, 22.99, 22.02, 0, 83.55]",10
20418942,0xbdcf69c333327deb59c00b763b12a9e1cecece4a,1.0517,Tether : Binance,16,"['Aptos Bridge' nan nan 'Testnet Bridge' nan nan 'Stargate' 'Stargate' nan
 nan 'Omni X' 'Stargate' 'Aptos Bridge' 'Aptos Bridge' 'Omni X' nan]",175.08,10.94,5,4,11,600.51,"[436.31, 24.78, 21.98, 0, 90.43]",10
20418934,0x78f2f2dd2beb9e3ba077ce0c8d11c347495d1c37,1.0509,Tether : Binance,16,"[nan nan 'Stargate' nan 'Testnet Bridge' 'Aptos Bridge' nan nan
 'Aptos Bridge' nan 'Aptos Bridge' 'Omni X' nan 'Stargate' 'Stargate'
 'Omni X']",170.31,10.64,5,4,11,596.94,"[433.56, 25.33, 21.97, 0, 92.79]",10
20418932,0xa1abb13dc816838554f3d9bdf9c1fe70fd25c7ec,1.0507,Tether : Binance,16,"['Stargate' 'Stargate' 'Omni X' 'Aptos Bridge' nan 'Testnet Bridge'
 'Aptos Bridge' nan 'Omni X' nan 'Stargate' nan nan 'Aptos Bridge' nan nan]",163.31,10.21,5,4,11,593.47,"[435.34, 25.02, 21.82, 0, 87.64]",10
20418931,0x77a5223ede461cbdd57f1519a4a2c770ded4dbf4,1.0505,Tether : Binance,16,"['Aptos Bridge' 'Testnet Bridge' nan 'Aptos Bridge' 'Stargate' nan nan
 'Omni X' nan 'Stargate' nan 'Stargate' 'Omni X' 'Aptos Bridge' nan nan]",174.23,10.89,5,4,11,592.7,"[436.69, 23.23, 21.91, 0, 83.53]",10
20418929,0x0cc4615dc0d5b21f76e300b904c5965663d45eb7,1.0503,Tether : Binance,16,"[nan 'Omni X' nan 'Stargate' 'Omni X' nan nan 'Aptos Bridge' nan
 'Aptos Bridge' nan 'Aptos Bridge' 'Stargate' 'Stargate' 'Testnet Bridge'
 nan]",180,11.25,5,4,11,584.11,"[436.92, 24.5, 22.04, 0, 80.12]",10
20418927,0x25c9e8ebd1dcd4b001331ed301c6672cdbd2d7b4,1.0502,Tether : Binance,16,"[nan 'Stargate' nan 'Stargate' 'Aptos Bridge' nan 'Testnet Bridge' nan
 'Stargate' nan 'Aptos Bridge' nan 'Aptos Bridge' nan 'Omni X' 'Omni X']",202.73,12.67,5,4,11,601.73,"[436.75, 25.08, 22.0, 0, 95.69]",10
20418925,0xc9c351530c735fa4a450366ad54f948a9093bfed,1.0499,Tether : Binance,16,"['Aptos Bridge' 'Stargate' nan nan 'Testnet Bridge' 'Stargate' nan nan
 'Omni X' 'Aptos Bridge' nan nan 'Aptos Bridge' nan 'Omni X' 'Stargate']",169.1,10.57,5,4,11,588.53,"[435.36, 23.83, 22.04, 0, 81.72]",10
20418442,0x93d1a137c8efc117a0d164f4838458329b0ab82a,1.0541,Tether : Binance,15,"['Stargate' 'Aptos Bridge' 'Stargate' nan nan 'Aptos Bridge'
 'Aptos Bridge' nan 'Testnet Bridge' 'Stargate' nan 'Omni X' nan nan nan]",197.38,13.16,5,4,11,564.46,"[432.83, 24.24, 21.92, 0, 60.59]",10
20418428,0x616d97a17417c2e3ed6efc69ec39378d393e6299,1.052,Tether : Binance,16,"['Aptos Bridge' 'Aptos Bridge' nan 'Stargate' nan nan nan nan 'Stargate'
 'Testnet Bridge' 'Omni X' nan 'Stargate' nan 'Aptos Bridge' 'Omni X']",174.73,10.92,5,4,11,558.22,"[432.3, 22.91, 22.08, 0, 58.3]",10
20418424,0x11192e7740c7b34f02d36d12cc6fc1fbfb5ea7e0,1.0516,Tether : Binance,17,"[nan 'Stargate' nan nan 'Omni X' 'Omni X' nan nan 'Aptos Bridge'
 'Testnet Bridge' 'Stargate' 'Stargate' nan nan 'Aptos Bridge'
 'Aptos Bridge' 'Stargate']",271.84,15.99,5,4,11,565.72,"[434.4, 24.82, 21.94, 0, 62.57]",10
20418424,0xd579e1943a9c1b295a7fa07e7c7e7247bff0e386,1.0518,Tether : Binance,16,"['Stargate' 'Stargate' nan 'Omni X' 'Aptos Bridge' 'Stargate' nan nan nan
 nan 'Testnet Bridge' 'Aptos Bridge' nan nan 'Omni X' 'Aptos Bridge']",161.39,10.09,5,3,11,568.12,"[435.07, 22.71, 21.9, 0, 62.1]",10
20418422,0x3bfadde4814d806daf0eca8bbd2e3218f1710485,1.0514,Tether : Binance,16,"['Testnet Bridge' nan nan nan 'Omni X' 'Aptos Bridge' 'Stargate' nan nan
 'Stargate' 'Stargate' 'Aptos Bridge' nan 'Aptos Bridge' 'Omni X' nan]",181.17,11.32,5,4,11,568.21,"[433.94, 23.76, 21.96, 0, 65.65]",10
20418418,0x00be763d4f384c70ddbe4cbe838a9db65ba31209,1.0511,Tether : Binance,17,"['Stargate' nan 'Omni X' 'Aptos Bridge' nan 'Stargate' 'Stargate' nan nan
 'Testnet Bridge' 'Aptos Bridge' nan nan 'Omni X' 'Aptos Bridge' nan
 'Aptos Bridge']",200.55,11.8,5,4,11,583.58,"[455.38, 22.78, 21.9, 0, 60.88]",10
20418416,0xbada257069b0be059550c398a37b269ef7ff2ceb,1.0507,Tether : Binance,15,"['Omni X' nan nan nan nan 'Testnet Bridge' 'Stargate' 'Stargate' nan
 'Aptos Bridge' 'Aptos Bridge' 'Omni X' 'Aptos Bridge' nan 'Stargate']",168.65,11.24,5,4,11,565.66,"[433.9, 22.88, 22.09, 0, 63.74]",10
20418415,0xeaa6df07afabd2e630cda9d62a54d753f00231ae,1.0505,Tether : Binance,15,"['Stargate' nan 'Aptos Bridge' nan 'Omni X' nan 'Aptos Bridge' nan
 'Omni X' nan nan 'Aptos Bridge' 'Testnet Bridge' 'Stargate' 'Stargate']",203.42,13.56,5,4,11,536.81,"[406.13, 22.06, 21.91, 0, 62.01]",10
20418413,0xd88cc143f7e9dcaf51ce8ce0ce904aa0c16cb307,1.0504,Tether : Binance,15,"['Omni X' 'Stargate' nan nan 'Omni X' nan 'Testnet Bridge' 'Stargate'
 'Stargate' nan 'Aptos Bridge' 'Aptos Bridge' nan nan 'Aptos Bridge']",199.58,13.31,5,4,11,566.07,"[432.81, 22.96, 21.85, 0, 64.93]",10
20418405,0x416987c7fc7ce150022b17271a74dfb534166f53,1.0495,Tether : Binance,15,"['Stargate' nan nan nan 'Stargate' 'Stargate' 'Omni X' 'Aptos Bridge'
 'Testnet Bridge' nan nan 'Omni X' 'Aptos Bridge' 'Aptos Bridge' nan]",185.81,12.39,5,4,11,567.03,"[432.82, 23.91, 21.91, 0, 63.78]",10
20418404,0xbbe98eaf0bc6ee9204e2f08e67f990521ee9c4e8,1.0496,Tether : Binance,17,"['Omni X' 'Omni X' nan 'Stargate' 'Omni X' nan nan 'Aptos Bridge'
 'Aptos Bridge' 'Stargate' nan 'Aptos Bridge' nan 'Stargate' nan
 'Testnet Bridge' nan]",170.17,10.01,5,4,11,543.93,"[406.61, 24.95, 22.14, 0, 66.09]",10
20418403,0x284b343f36f8dde98b6499e18e4b97a63b84f0cc,1.0491,Tether : Binance,17,"['Aptos Bridge' 'Stargate' nan nan 'Omni X' nan nan nan nan 'Stargate'
 'Aptos Bridge' 'Omni X' nan 'Aptos Bridge' 'Stargate' 'Testnet Bridge'
 nan]",179.83,10.58,5,3,11,582.22,"[450.55, 21.41, 22.0, 0, 65.53]",10
20418109,0x1cc981659a201fc451fa4c7e7f99ab4973c1d22b,1.0563,Tether : Binance,16,"[nan 'Omni X' 'Aptos Bridge' 'Testnet Bridge' nan nan 'Omni X' nan
 'Stargate' 'Testnet Bridge' 'Stargate' 'Stargate' 'Aptos Bridge' nan nan
 nan]",175.92,11,5,4,11,587.33,"[435.02, 25.37, 21.96, 0, 80.47]",10
20418108,0xa4d2d2abd6e09daa4fd01972a49a13e60a3bc497,1.0552,Tether : Binance,16,"['Testnet Bridge' nan nan nan 'Omni X' 'Omni X' nan nan 'Aptos Bridge' nan
 'Testnet Bridge' 'Stargate' 'Stargate' 'Stargate' nan 'Aptos Bridge']",162.65,10.17,5,4,11,590.46,"[434.23, 24.95, 22.11, 0, 83.53]",10
20418106,0x725765d05080043d94f182be784d477c8ce7759f,1.0562,Tether : Binance,16,"[nan 'Omni X' nan nan 'Testnet Bridge' 'Stargate' nan nan 'Omni X'
 'Aptos Bridge' nan nan 'Stargate' 'Testnet Bridge' 'Stargate'
 'Aptos Bridge']",188.39,11.77,5,4,10,593.21,"[434.55, 24.92, 21.92, 0, 86.45]",10
20418105,0xb576d82970ce6d866925bf9e0ab47d7d5e20f81d,1.056,Tether : Binance,17,"['Aptos Bridge' 'Aptos Bridge' nan 'Stargate' 'Omni X' 'Stargate' nan
 'Aptos Bridge' nan 'Omni X' 'Testnet Bridge' nan nan 'Stargate'
 'Testnet Bridge' nan nan]",164.44,9.67,5,4,11,564.96,"[405.47, 25.17, 21.94, 0, 89.38]",10
20418103,0x800b6815e28007ea25f493413705ce9c961b2fa9,1.0557,Tether : Binance,16,"[nan 'Testnet Bridge' nan 'Stargate' nan 'Testnet Bridge' 'Aptos Bridge'
 'Aptos Bridge' 'Stargate' 'Omni X' nan nan 'Stargate' nan 'Omni X' nan]",191.39,11.96,5,4,11,589.8,"[435.54, 23.73, 21.99, 0, 85.59]",10
20418100,0xd1b38958e5e1d976be9f7f51a37999e310e63f3b,1.0555,Tether : Binance,16,"['Stargate' 'Testnet Bridge' nan nan 'Testnet Bridge' 'Omni X'
 'Aptos Bridge' nan nan nan nan 'Aptos Bridge' 'Omni X' 'Stargate' nan
 'Stargate']",185.62,11.6,5,4,10,587.2,"[435.72, 23.94, 22.02, 0, 78.76]",10
20418098,0x6f1fd20c00fe108b76d76e88aeb715df6f96ae83,1.0551,Tether : Binance,16,"['Aptos Bridge' nan 'Testnet Bridge' 'Stargate' 'Omni X' 'Stargate' nan
 nan 'Testnet Bridge' nan 'Stargate' 'Aptos Bridge' nan nan nan 'Omni X']",198.71,12.42,5,4,10,600.24,"[436.41, 24.78, 21.87, 0, 92.44]",10
20418095,0x917279e2f3006e5bbbe084b0dce6f695e0465bf0,1.0547,Tether : Binance,16,"[nan 'Stargate' 'Aptos Bridge' nan 'Stargate' nan 'Stargate'
 'Testnet Bridge' nan nan 'Omni X' nan nan 'Omni X' 'Aptos Bridge'
 'Testnet Bridge']",183,11.44,5,4,11,596.79,"[434.27, 25.01, 22.0, 0, 90.51]",10
20418095,0x091c035a9877a6af8ca671caf53cf2d7548b1e71,1.0546,Tether : Binance,16,"['Stargate' 'Aptos Bridge' nan nan 'Aptos Bridge' nan 'Testnet Bridge' nan
 'Stargate' nan 'Omni X' 'Testnet Bridge' 'Stargate' nan 'Omni X' nan]",176.33,11.02,5,4,11,595.93,"[434.18, 23.35, 22.09, 0, 91.6]",10
20418094,0x3eee68956e1b412864bdff3fd3d4380e28c15980,1.0544,Tether : Binance,16,"[nan 'Stargate' 'Testnet Bridge' nan nan nan 'Omni X' 'Testnet Bridge'
 'Omni X' 'Stargate' 'Stargate' 'Aptos Bridge' 'Aptos Bridge' nan nan nan]",175.99,11,5,4,10,589.68,"[436.94, 23.61, 21.83, 0, 81.63]",10
20418092,0x7929413774bdbcf4cda9d7784572a6402550466d,1.0545,Tether : Binance,16,"['Testnet Bridge' nan 'Omni X' nan 'Stargate' 'Testnet Bridge' nan nan
 'Stargate' 'Stargate' 'Omni X' nan nan nan 'Aptos Bridge' 'Aptos Bridge']",166.87,10.43,5,4,11,601.23,"[445.59, 23.1, 21.97, 0, 84.35]",10
20418091,0xaf7cfc5c35fa81ac7631f3b69257b61bf605d8fe,1.0543,Tether : Binance,16,"[nan nan 'Aptos Bridge' nan 'Stargate' 'Omni X' nan nan 'Testnet Bridge'
 'Omni X' nan nan 'Aptos Bridge' 'Stargate' 'Stargate' 'Testnet Bridge']",170.14,10.63,5,4,11,591.11,"[433.42, 23.4, 21.94, 0, 88.11]",10
20418087,0xd84b604409a470a67d2eea3558c9fe8d2af471f8,1.0534,Tether : Binance,16,"[nan 'Aptos Bridge' 'Omni X' nan 'Stargate' nan 'Testnet Bridge'
 'Stargate' nan nan 'Omni X' 'Aptos Bridge' 'Stargate' nan nan
 'Testnet Bridge']",172.78,10.8,5,4,11,590.92,"[436.73, 25.12, 22.01, 0, 79.08]",10
