Funding block,address,Funding Amount[CELO],Funding Entity,Number of LZ tx,Projects,Total LZ Volume $,Average LZ Volume $,Number of OAPPS,Number of Sendchian,Number of Chian,Onmichain Balance$,eth linea base scroll zks Balance$
19636452,0xe3b84d1b1dedd39d7903602068ec8f1d58fb06de,0.924,Tether : Binance,89,"[nan 'Stargate' 'Harmony Bridge' 'Angle' 'Angle' 'Bitcoin Bridge'
 'Stargate' 'Angle' 'L2Pass' 'Stargate' 'Angle' 'Harmony Bridge' 'Angle'
 'Merkly' 'Harmony Bridge' 'Angle' 'Harmony Bridge' 'Angle' 'Angle'
 'Harmony Bridge' 'Angle' 'Harmony Bridge' 'Harmony Bridge' 'Angle'
 'Stargate' 'Merkly' 'Angle' 'Merkly' 'Harmony Bridge' 'Angle' 'Merkly'
 'Angle' 'Bitcoin Bridge' 'Bitcoin Bridge' 'Angle' 'Angle' 'Angle' 'Angle'
 'Merkly' 'Angle' 'Stargate' 'Bitcoin Bridge' 'L2Pass' 'Merkly' 'Stargate'
 'Holograph' 'Stargate' 'Merkly' 'Bitcoin Bridge' 'Stargate' 'Angle'
 'Harmony Bridge' 'Merkly' 'Harmony Bridge' 'Angle' nan 'Angle' nan
 'Merkly' 'Angle' 'Angle' 'Harmony Bridge' 'Angle' 'Aptos Bridge'
 'Stargate' 'Merkly' 'Stargate' 'Stargate' 'L2Pass' 'Merkly' nan 'Angle'
 'CoreDAO' 'Harmony Bridge' 'Harmony Bridge' 'Stargate' 'Stargate' 'Angle'
 'Merkly' 'Angle' nan 'Angle' 'Angle' 'Merkly' 'Merkly' 'Harmony Bridge'
 'Harmony Bridge' 'Harmony Bridge' 'Stargate']",11394.8,128.03,10,6,19,161.78,"[8.45, 0, 13.21, 27.35, 65.55]"
19636399,0x6e473da8454fe499a36e66d427047f3d459dca03,0.9759,Tether : Binance,93,"['Stargate' 'Stargate' 'Angle' 'Harmony Bridge' 'Aptos Bridge'
 'Harmony Bridge' 'Harmony Bridge' 'Stargate' 'Harmony Bridge' 'Merkly'
 'Angle' 'Harmony Bridge' 'Holograph' 'Merkly' 'Angle' 'Bitcoin Bridge'
 'Stargate' 'Angle' 'Angle' 'Merkly' 'Merkly' 'Harmony Bridge' 'Stargate'
 'Angle' 'Stargate' 'L2Pass' nan 'Angle' 'Angle' 'Harmony Bridge'
 'Stargate' 'Angle' 'Harmony Bridge' 'Holograph' 'Stargate'
 'Harmony Bridge' 'Merkly' 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle'
 'L2Pass' 'Merkly' 'Harmony Bridge' 'Harmony Bridge' 'Merkly'
 'Harmony Bridge' 'Merkly' 'Harmony Bridge' 'Angle' 'Stargate' 'Merkly'
 'Merkly' 'Angle' 'Harmony Bridge' 'Merkly' 'Angle' 'Merkly'
 'Harmony Bridge' 'Bitcoin Bridge' 'Angle' 'Stargate' 'Harmony Bridge'
 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle'
 'Bitcoin Bridge' 'Stargate' nan nan 'Merkly' 'Stargate' 'Angle' 'Merkly'
 'Angle' 'Angle' 'Stargate' 'Merkly' 'Harmony Bridge' 'Angle' 'L2Pass'
 'Stargate' 'Merkly' 'CoreDAO' 'Stargate' nan 'Stargate']",13379.68,143.87,10,8,18,221.79,"[10.31, 52.37, 20.87, 26.83, 54.4]"
19636396,0x0fdf57032203fea993f8ef6e856aa17e959d809f,0.90236,Tether : Binance,88,"['Harmony Bridge' 'Angle' 'Merkly' nan 'Angle' 'Angle' 'Harmony Bridge'
 'Harmony Bridge' 'Stargate' 'Harmony Bridge' 'Merkly' 'Merkly'
 'Harmony Bridge' 'Angle' 'Bitcoin Bridge' 'Harmony Bridge' 'CoreDAO'
 'Stargate' 'Merkly' 'Merkly' 'Stargate' 'Stargate' 'Merkly' 'Angle'
 'Stargate' 'Angle' 'Angle' 'Harmony Bridge' 'Stargate' 'Angle' 'L2Pass'
 'Angle' 'Angle' 'Angle' 'Bitcoin Bridge' 'Aptos Bridge' 'Harmony Bridge'
 'L2Pass' 'Stargate' 'Angle' 'Harmony Bridge' 'Harmony Bridge' 'Merkly'
 'Harmony Bridge' 'Angle' 'Harmony Bridge' 'Holograph' 'Merkly' 'Angle'
 'Angle' 'Stargate' 'Harmony Bridge' 'Bitcoin Bridge' 'Angle' 'Angle'
 'L2Pass' 'Merkly' 'Stargate' 'Bitcoin Bridge' 'Bitcoin Bridge' nan nan
 'Bitcoin Bridge' 'Harmony Bridge' 'Stargate' 'Angle' 'Merkly'
 'Harmony Bridge' 'Stargate' 'Merkly' 'Angle' 'Stargate' 'Merkly' 'Angle'
 'Harmony Bridge' nan 'Holograph' 'Merkly' nan 'Angle' 'Harmony Bridge'
 'Stargate' 'Merkly' 'Harmony Bridge' 'Merkly' 'Merkly' 'L2Pass' 'L2Pass']",13244.77,150.51,10,7,20,219.9,"[12.91, 39.11, 11.91, 28.04, 68.36]"
19636363,0x5eaae259402c5f5286d4748f765431a35e456eb0,1.02,Tether : Binance,90,"['Harmony Bridge' 'Angle' 'Merkly' 'Harmony Bridge' 'Angle'
 'Harmony Bridge' 'Angle' 'Angle' 'Stargate' 'Stargate' 'Angle' 'Angle'
 'Angle' nan 'Angle' nan 'Harmony Bridge' 'Angle' 'Angle' nan 'Stargate'
 'Harmony Bridge' 'Angle' 'Merkly' nan 'L2Pass' 'Angle' nan
 'Harmony Bridge' 'Stargate' 'Harmony Bridge' 'L2Pass' 'Harmony Bridge'
 'Angle' 'Angle' 'CoreDAO' 'Stargate' 'Bitcoin Bridge' nan 'Merkly'
 'Angle' 'Angle' 'Bitcoin Bridge' 'Harmony Bridge' 'Angle' 'Holograph' nan
 'Merkly' 'Stargate' 'Aptos Bridge' 'Holograph' 'Harmony Bridge'
 'Harmony Bridge' 'Merkly' 'Holograph' 'Angle' 'Merkly' 'Stargate'
 'Stargate' 'Angle' 'Angle' 'Stargate' 'Stargate' 'Harmony Bridge'
 'Stargate' 'Merkly' 'Merkly' 'Stargate' 'L2Pass' 'Merkly'
 'Harmony Bridge' 'Stargate' nan 'Angle' 'Stargate' 'Merkly'
 'Harmony Bridge' 'Stargate' 'Harmony Bridge' 'Angle' 'Angle'
 'Bitcoin Bridge' 'Merkly' 'Merkly' 'Bitcoin Bridge' 'Merkly'
 'Bitcoin Bridge' 'Stargate' 'Merkly' 'Angle']",14218.78,157.99,10,7,18,237.17,"[7.11, 58.25, 16.75, 30.58, 73.55]"
19636357,0x4f0f820fc8e7a350997720d4a1c63db634da9508,0.9471,Tether : Binance,100,"['Stargate' 'Angle' 'Stargate' 'Harmony Bridge' 'Stargate' nan 'Merkly'
 'Holograph' 'Merkly' 'Angle' 'Angle' 'Angle' 'Stargate' 'Stargate'
 'Angle' nan 'Merkly' 'Merkly' nan 'Harmony Bridge' 'Aptos Bridge' 'Angle'
 'Stargate' 'CoreDAO' 'Stargate' 'Harmony Bridge' 'Harmony Bridge' 'Angle'
 'L2Pass' 'Angle' 'Harmony Bridge' 'Stargate' 'Merkly' 'Angle' 'Angle'
 'Stargate' 'Harmony Bridge' 'Stargate' 'L2Pass' 'Angle' nan 'Stargate'
 'Merkly' 'Harmony Bridge' 'Angle' 'Zerius' 'Harmony Bridge'
 'Bitcoin Bridge' 'Angle' 'L2Pass' 'Angle' 'Harmony Bridge'
 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'Harmony Bridge'
 'Bitcoin Bridge' 'Stargate' 'Stargate' 'Holograph' 'Angle'
 'Bitcoin Bridge' 'Angle' 'Harmony Bridge' 'Harmony Bridge' 'Angle'
 'Angle' 'L2Pass' 'Angle' 'Angle' 'Stargate' nan 'Angle' 'Angle' nan
 'Harmony Bridge' 'Angle' nan 'Merkly' 'L2Pass' 'Angle' 'Harmony Bridge'
 'Merkly' 'Angle' 'Angle' 'Merkly' 'Harmony Bridge' 'Stargate' 'Angle'
 'Angle' 'Harmony Bridge' 'Harmony Bridge' 'Harmony Bridge' 'Angle'
 'Harmony Bridge' 'Harmony Bridge' 'Merkly' 'Bitcoin Bridge'
 'Harmony Bridge']",12446.13,124.46,11,11,20,165.14,"[8.52, 0, 18.84, 25.47, 55.35]"
19636357,0x2d7728177a9d85eae2fd10e13134dcd3863341f9,1.0494,Tether : Binance,96,"['Harmony Bridge' 'Stargate' 'Angle' 'Stargate' 'Angle' 'Stargate' 'Angle'
 'Harmony Bridge' 'Aptos Bridge' 'L2Pass' nan 'Harmony Bridge' 'Stargate'
 'Angle' 'Angle' 'Merkly' 'Bitcoin Bridge' 'Angle' 'Merkly' 'Angle'
 'Angle' 'Stargate' 'Merkly' 'Angle' 'Angle' 'Merkly' 'Harmony Bridge'
 'Stargate' 'Angle' 'Harmony Bridge' 'Harmony Bridge' 'Angle' 'Stargate'
 'Harmony Bridge' 'Stargate' 'Angle' 'Harmony Bridge' 'Angle' nan 'Merkly'
 'Stargate' 'L2Pass' nan 'Merkly' 'Holograph' 'Merkly' 'Stargate'
 'Stargate' 'Harmony Bridge' 'Bitcoin Bridge' 'Harmony Bridge' 'Angle'
 'Angle' 'Harmony Bridge' 'Stargate' 'Merkly' 'Harmony Bridge' 'Angle'
 'Angle' nan 'CoreDAO' 'Angle' 'Angle' 'Harmony Bridge' 'Angle'
 'Holograph' 'Angle' 'Harmony Bridge' 'Harmony Bridge' 'Merkly' 'Stargate'
 'Angle' 'Stargate' 'L2Pass' 'Angle' 'Angle' 'L2Pass' 'Harmony Bridge'
 'Merkly' 'Angle' 'Angle' 'Angle' 'L2Pass' 'Angle' 'Bitcoin Bridge'
 'Stargate' 'Angle' 'Angle' 'Angle' 'Stargate' nan nan 'Stargate' 'Merkly'
 'Stargate' 'Harmony Bridge']",13453.36,140.14,10,7,16,180.22,"[10.62, 0.0, 23.58, 25.13, 74.7]"
19636309,0x59ffde8405dd20b210a26883e57842253f3fdd26,0.999,Tether : Binance,0,[],0.0,,0,0,0,0.91,"[0, 0, 0, 0, 0]"
19636276,0x737350b8c164729539f255dec631d29c773a9959,1.038,Tether : Binance,94,"['Stargate' 'Bitcoin Bridge' 'Angle' 'Stargate' 'Bitcoin Bridge' 'Merkly'
 'Harmony Bridge' 'Angle' 'Stargate' 'Merkly' 'Stargate' 'Harmony Bridge'
 'Angle' 'Harmony Bridge' 'Stargate' 'Stargate' 'Stargate'
 'Harmony Bridge' 'Holograph' 'Harmony Bridge' 'Angle' 'Stargate'
 'Aptos Bridge' 'Stargate' 'Harmony Bridge' 'Harmony Bridge' 'Angle' nan
 'Merkly' nan 'Angle' 'Merkly' 'Angle' 'Holograph' 'Angle' 'Merkly'
 'Harmony Bridge' nan 'Radiant Capital' 'Merkly' 'Angle' 'Merkly'
 'Stargate' 'Angle' 'Harmony Bridge' 'Angle' 'Stargate' nan 'Merkly'
 'Stargate' 'Angle' nan 'Angle' 'Stargate' 'Bitcoin Bridge'
 'Harmony Bridge' 'Angle' 'Angle' 'Merkly' 'Harmony Bridge' 'Stargate'
 'Harmony Bridge' 'L2Pass' 'Harmony Bridge' 'Angle' 'Angle' 'Merkly'
 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'Angle' 'Harmony Bridge'
 'Harmony Bridge' 'Angle' 'Merkly' 'Angle' 'L2Pass' 'Harmony Bridge'
 'Angle' 'Merkly' 'Harmony Bridge' 'Merkly' 'Stargate' nan 'Angle'
 'Stargate' 'Angle' 'Radiant Capital' 'Angle' 'CoreDAO' 'Stargate'
 'Merkly' 'Angle']",14564.75,154.94,11,7,20,169.21,"[11.64, 0.0, 13.77, 29.01, 63.41]"
19636226,0xc91f6a5033a8225224a3432c69e2210ca52cb8a8,1.03006,Tether : Binance,95,"['Stargate' 'Merkly' 'Harmony Bridge' 'Holograph' 'Stargate' 'Stargate'
 'Angle' 'Angle' 'Angle' 'L2Pass' 'Harmony Bridge' 'Angle' 'Stargate' nan
 'Angle' 'Stargate' 'Bitcoin Bridge' 'Angle' 'Angle' 'Angle' 'Angle'
 'Stargate' 'Harmony Bridge' 'Stargate' nan 'Bitcoin Bridge' nan 'Merkly'
 'Angle' 'Angle' 'Stargate' 'Stargate' 'Angle' 'Angle' 'Stargate' 'Merkly'
 'Harmony Bridge' 'TraderJoe' 'Merkly' 'Angle' 'Stargate' 'Angle' 'Angle'
 nan 'Angle' 'Merkly' 'Harmony Bridge' 'Angle' 'Aptos Bridge' nan nan
 'Angle' 'Merkly' 'Harmony Bridge' 'Harmony Bridge' 'Stargate' 'TraderJoe'
 'Harmony Bridge' 'Angle' 'Harmony Bridge' 'Stargate' 'Stargate' 'Angle'
 'Angle' 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'Harmony Bridge' 'Angle'
 'Merkly' 'Harmony Bridge' 'Angle' 'Angle' nan 'Merkly' 'Harmony Bridge'
 'Stargate' 'Bitcoin Bridge' 'Harmony Bridge' 'Merkly' 'Angle' 'CoreDAO'
 'Merkly' 'Angle' 'Angle' 'Harmony Bridge' 'Merkly' 'Harmony Bridge'
 'Merkly' 'Angle' 'Harmony Bridge' 'Merkly' 'Harmony Bridge' 'Angle']",13232.98,139.29,11,7,18,176.41,"[12.45, 0, 16.89, 25.18, 62.08]"
19636222,0x86b852c03e76572e98038fa02180d9d528f38d8a,1.0025,Tether : Binance,87,"['Harmony Bridge' nan 'Angle' 'Angle' 'Stargate' 'Stargate' 'Angle' nan
 'Harmony Bridge' 'Harmony Bridge' 'Bitcoin Bridge' 'Stargate'
 'Harmony Bridge' 'Angle' 'L2Pass' 'Angle' 'Angle' 'Angle' 'Stargate'
 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' nan 'Angle' 'Angle'
 'Harmony Bridge' 'Stargate' 'Angle' 'L2Pass' 'Angle' 'Harmony Bridge'
 'Angle' 'Merkly' 'Stargate' 'Bitcoin Bridge' 'Angle' 'Stargate'
 'Stargate' 'Bitcoin Bridge' 'Stargate' 'L2Pass' 'Angle' 'Harmony Bridge'
 nan 'Harmony Bridge' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Harmony Bridge' 'L2Pass' 'Harmony Bridge' 'Merkly' 'Angle' 'Merkly'
 'Harmony Bridge' 'Holograph' 'Stargate' 'Merkly' 'Angle' 'Merkly'
 'Harmony Bridge' 'Merkly' 'Harmony Bridge' 'Angle' 'Merkly' nan
 'Bitcoin Bridge' 'Bitcoin Bridge' 'Merkly' 'Angle' 'Harmony Bridge'
 'Holograph' 'Stargate' 'Stargate' 'CoreDAO' nan 'Merkly' 'Angle' 'Angle'
 'Stargate' 'Harmony Bridge' 'Aptos Bridge']",12833.5,147.51,10,8,21,254.53,"[9.2, 58.33, 17.86, 33.73, 67.5]"
19636190,0xa211839acef02a7d00ede57a2170676c645e633c,1.016,Tether : Binance,93,"['Harmony Bridge' nan 'Bitcoin Bridge' 'Merkly' 'Bitcoin Bridge' 'Merkly'
 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Harmony Bridge' 'Holograph'
 'Angle' 'Angle' 'Stargate' 'Harmony Bridge' 'Stargate' 'Harmony Bridge'
 'Holograph' 'Merkly' 'Harmony Bridge' 'Angle' nan nan 'Angle' 'Angle'
 'L2Pass' 'Harmony Bridge' 'L2Pass' 'Merkly' 'Harmony Bridge' 'Stargate'
 'Angle' 'Angle' 'Angle' 'Angle' 'CoreDAO' nan 'Harmony Bridge' 'Stargate'
 'Angle' 'Angle' 'Angle' 'Aptos Bridge' 'Harmony Bridge' 'Angle' 'L2Pass'
 'Merkly' 'Stargate' 'Stargate' 'Stargate' 'Harmony Bridge' 'Merkly'
 'Stargate' 'Angle' 'Angle' 'Angle' 'Harmony Bridge' 'Angle' nan 'Angle'
 'Merkly' 'Harmony Bridge' 'Angle' 'Merkly' 'Angle' 'Bitcoin Bridge'
 'Angle' 'Merkly' 'Stargate' 'Harmony Bridge' 'Merkly' 'Stargate'
 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'Stargate' nan 'Angle' nan
 'Harmony Bridge' 'Harmony Bridge' 'Angle' 'Stargate' 'Stargate' 'Angle'
 'Merkly' 'Harmony Bridge' 'Harmony Bridge' 'Merkly' 'Angle' 'Angle']",12191.25,131.09,10,9,18,166.56,"[7.72, 0, 14.15, 30.91, 64.21]"
19636099,0xd34d41156c099b8c087bd51e99797953fe12b7ee,0.9427,Tether : Binance,96,"['Angle' 'Bitcoin Bridge' 'L2Pass' 'Stargate' 'Angle' 'Harmony Bridge'
 'Harmony Bridge' 'Harmony Bridge' 'Angle' 'Harmony Bridge' 'Stargate'
 'Harmony Bridge' 'Harmony Bridge' 'Stargate' 'Zerius' 'Angle'
 'Harmony Bridge' 'Angle' 'Harmony Bridge' nan 'Angle' 'Stargate'
 'Aptos Bridge' 'Stargate' 'Harmony Bridge' 'Merkly' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Stargate' 'Angle' 'Angle'
 'Merkly' 'Angle' 'Merkly' 'Stargate' 'Angle' 'Harmony Bridge' 'Merkly'
 'Bitcoin Bridge' 'Angle' 'Angle' 'Stargate' 'Harmony Bridge' 'Stargate'
 'Stargate' 'Angle' 'Merkly' 'Harmony Bridge' 'Harmony Bridge' 'Angle'
 'Angle' 'Harmony Bridge' 'Harmony Bridge' 'Harmony Bridge' 'Angle'
 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Holograph'
 'Angle' 'L2Pass' 'Merkly' 'Angle' 'Stargate' nan 'Harmony Bridge'
 'Holograph' nan 'Merkly' 'CoreDAO' 'Bitcoin Bridge' 'Merkly' nan
 'Harmony Bridge' 'L2Pass' 'L2Pass' 'Harmony Bridge' 'Bitcoin Bridge'
 'Stargate' 'Harmony Bridge' 'Angle' 'L2Pass' 'Stargate' 'Stargate'
 'Angle' 'Angle' 'Bitcoin Bridge']",12790.51,133.23,11,8,16,225.05,"[11.55, 0, 16.52, 35.39, 61.13]"
19636058,0xf67df7fea4af1c1b4ad4fccbd7cd26dc62111ba8,1.0985,Tether : Binance,88,"['Angle' 'Stargate' 'Angle' 'Angle' 'Harmony Bridge' 'Bitcoin Bridge'
 'Angle' 'Stargate' 'Holograph' 'Merkly' 'Holograph' 'Stargate' 'Angle'
 'Angle' 'Angle' nan 'Angle' 'Merkly' 'Stargate' 'Merkly' nan 'CoreDAO'
 nan 'Stargate' 'Stargate' 'Stargate' 'Harmony Bridge' 'Angle' 'L2Pass'
 'Harmony Bridge' nan 'Angle' 'Merkly' 'Merkly' 'L2Pass' 'Merkly' 'Angle'
 'Harmony Bridge' 'L2Pass' 'Aptos Bridge' 'Stargate' 'Harmony Bridge'
 'Holograph' 'Bitcoin Bridge' 'Merkly' 'L2Pass' 'Harmony Bridge' 'Merkly'
 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'Harmony Bridge' 'Stargate'
 'Harmony Bridge' 'Stargate' nan 'Merkly' 'Harmony Bridge' 'Stargate'
 'Harmony Bridge' 'Radiant Capital' 'Harmony Bridge' 'Merkly' 'Angle'
 'Angle' 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'Bitcoin Bridge'
 'Stargate' 'Angle' nan 'Merkly' nan 'Harmony Bridge' 'Stargate'
 'Harmony Bridge' 'Harmony Bridge' 'Radiant Capital' 'Angle' 'Stargate'
 'L2Pass' 'Merkly' 'Angle' 'Angle' 'Harmony Bridge']",11463.65,130.27,11,9,18,192.37,"[8.55, 0.0, 22.91, 38.99, 68.41]"
19636056,0xe6fcbdf5e61fe7e25fd71bcec23d913f5121d179,1.033,Tether : Binance,95,"['Angle' 'Merkly' 'Merkly' 'Holograph' 'Angle' 'Stargate' 'Angle' 'Merkly'
 'L2Pass' 'Angle' 'Angle' 'Merkly' 'Harmony Bridge' 'Merkly' nan
 'Stargate' 'Angle' 'Angle' 'Aptos Bridge' 'Angle' 'Stargate' 'Angle'
 'Harmony Bridge' nan 'Merkly' 'Angle' 'Stargate' 'Harmony Bridge' 'Angle'
 'Stargate' 'Stargate' 'Angle' 'Harmony Bridge' 'Harmony Bridge' 'Angle'
 'Stargate' 'Stargate' 'Harmony Bridge' 'Angle' 'Harmony Bridge' nan
 'Angle' 'L2Pass' 'Harmony Bridge' 'Angle' 'L2Pass' 'Angle' 'Stargate'
 'Bitcoin Bridge' 'Angle' 'Merkly' 'Angle' 'Harmony Bridge'
 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'Stargate' 'Harmony Bridge'
 'Stargate' 'Stargate' 'Harmony Bridge' 'Angle' 'Stargate'
 'Harmony Bridge' nan 'Angle' 'Stargate' 'Bitcoin Bridge' 'Stargate'
 'Stargate' 'Harmony Bridge' 'Merkly' nan 'Stargate' 'Harmony Bridge' nan
 'Stargate' 'Angle' 'Stargate' 'Angle' 'Stargate' 'CoreDAO' 'Angle'
 'Merkly' 'Harmony Bridge' nan 'Harmony Bridge' 'Angle' 'Bitcoin Bridge'
 'Holograph' 'Angle' 'Angle' 'Merkly' 'L2Pass']",16220.19,170.74,10,8,19,187.24,"[7.71, 0, 17.99, 30.24, 68.79]"
19636021,0x7b1f537fcf1ff953b29423477b81f0893e937985,0.963,Tether : Binance,95,"['Stargate' 'Angle' 'Angle' 'Stargate' 'Stargate' 'Harmony Bridge'
 'Harmony Bridge' 'Merkly' 'Stargate' 'Angle' 'Harmony Bridge' 'Merkly'
 'Angle' 'Merkly' 'Merkly' 'Angle' 'Angle' 'Merkly' 'Harmony Bridge'
 'Harmony Bridge' 'Harmony Bridge' 'Harmony Bridge' 'Holograph' 'Angle'
 'Merkly' 'Harmony Bridge' 'Angle' 'Bitcoin Bridge' 'Angle' 'L2Pass'
 'Stargate' 'Harmony Bridge' 'Holograph' 'Merkly' 'Merkly' 'L2Pass'
 'Harmony Bridge' 'Stargate' 'Angle' 'Angle' 'Harmony Bridge' 'Merkly'
 'Stargate' nan 'Angle' 'Harmony Bridge' 'Angle' 'Stargate'
 'Radiant Capital' 'L2Pass' 'Merkly' 'Stargate' 'Angle' 'Angle' 'Merkly'
 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Harmony Bridge' nan 'Angle'
 'CoreDAO' 'Merkly' 'Angle' 'Bitcoin Bridge' 'Harmony Bridge' 'Merkly'
 'Bitcoin Bridge' 'Stargate' 'Merkly' 'Angle' 'Aptos Bridge' 'Angle'
 'Harmony Bridge' 'Harmony Bridge' 'Angle' 'Angle' 'Merkly' nan nan
 'L2Pass' 'Stargate' 'Stargate' 'Harmony Bridge' 'Angle' 'Angle' 'Angle'
 nan 'Angle' 'Angle' 'Merkly' 'Radiant Capital' 'Angle']",11255.87,118.48,11,7,16,180.9,"[10.34, 0, 16.96, 30.32, 60.26]"
19636000,0x1c45e5a583acd88f6d1b52f81db3e645eaf8f9f5,0.9093,Tether : Binance,103,"['Merkly' 'Angle' 'Harmony Bridge' 'Merkly' 'Harmony Bridge'
 'Harmony Bridge' 'Angle' 'Harmony Bridge' 'Stargate' 'Angle'
 'Harmony Bridge' 'L2Pass' 'Angle' 'Harmony Bridge' 'Angle' 'L2Pass'
 'L2Pass' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Harmony Bridge'
 'Angle' 'Merkly' 'Merkly' 'Angle' 'Stargate' 'Stargate' 'CoreDAO'
 'Harmony Bridge' 'Angle' 'Stargate' 'Stargate' 'Angle' nan 'Merkly'
 'Stargate' 'Angle' 'Aptos Bridge' nan 'Angle' 'Angle' 'Harmony Bridge'
 'Harmony Bridge' 'Merkly' 'Harmony Bridge' 'Harmony Bridge' 'Stargate'
 'Harmony Bridge' 'Harmony Bridge' 'Stargate' 'Angle' 'Angle' 'Merkly'
 'Harmony Bridge' 'Radiant Capital' nan 'Merkly' 'Angle' 'Angle'
 'Stargate' 'Merkly' 'Angle' nan 'Holograph' 'Bitcoin Bridge' 'Angle'
 'Stargate' 'Radiant Capital' 'Angle' 'Harmony Bridge' 'Stargate' nan
 'Angle' 'Harmony Bridge' 'Angle' 'Angle' 'Stargate' nan 'Merkly'
 'Harmony Bridge' 'Angle' 'Angle' 'Merkly' 'Holograph' 'Harmony Bridge'
 nan 'Bitcoin Bridge' 'Stargate' 'Bitcoin Bridge' 'L2Pass' 'Merkly'
 'Stargate' 'Angle' 'Stargate' 'Harmony Bridge' 'Angle' 'Angle' 'Angle'
 'Angle' 'Merkly' 'Angle']",13280.5,128.94,11,6,16,178.28,"[11.91, 0.0, 22.18, 22.12, 71.68]"
19635976,0x5fe2df623d5d940a7a9efaf41eab0b5c8d9152ae,0.971,Tether : Binance,90,"['Harmony Bridge' 'Harmony Bridge' 'Angle' 'Harmony Bridge' 'Stargate'
 'Angle' 'Harmony Bridge' 'Holograph' 'Stargate' 'Stargate' 'Angle'
 'Stargate' 'Angle' 'Harmony Bridge' nan 'Angle' 'Angle' 'Merkly' 'Angle'
 'Stargate' 'Angle' 'Holograph' 'Stargate' nan 'Stargate' 'Angle'
 'Harmony Bridge' 'Angle' 'Harmony Bridge' 'Harmony Bridge'
 'Harmony Bridge' 'Merkly' 'CoreDAO' 'Stargate' 'Bitcoin Bridge' 'Angle'
 'Angle' 'Angle' 'Merkly' 'Aptos Bridge' 'Harmony Bridge' 'Angle' 'Angle'
 'Stargate' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Harmony Bridge' 'Angle'
 nan 'Merkly' 'Angle' 'Merkly' 'Angle' 'Angle' 'Stargate' 'Harmony Bridge'
 'L2Pass' 'Harmony Bridge' 'Stargate' 'Bitcoin Bridge' nan 'Angle' 'Angle'
 'Stargate' 'Stargate' 'Angle' 'L2Pass' 'Stargate' 'Angle' 'Angle' 'Angle'
 'Angle' 'Stargate' nan 'Harmony Bridge' 'Bitcoin Bridge' 'Stargate'
 'Angle' 'Merkly' 'Stargate' 'Stargate' 'Angle' 'L2Pass' 'Harmony Bridge'
 'Angle' nan 'Angle' 'Merkly']",13657.6,151.75,10,8,17,199.85,"[12.88, 0, 24.91, 26.08, 78.41]"
19635966,0x950d5eae7b7c1934069261c27de5002a81190824,1.03099,Tether : Binance,95,"['Holograph' 'Angle' 'Harmony Bridge' 'Harmony Bridge' 'Stargate'
 'Stargate' 'Angle' 'Harmony Bridge' 'Merkly' 'Angle' nan 'Holograph'
 'CoreDAO' 'Angle' 'Stargate' 'Merkly' 'Harmony Bridge' 'Stargate'
 'Harmony Bridge' 'Angle' 'Angle' 'Stargate' 'Merkly' 'Merkly'
 'Bitcoin Bridge' 'L2Pass' 'Angle' nan 'Stargate' 'Merkly' 'Angle' 'Angle'
 nan 'Stargate' 'Angle' 'Harmony Bridge' 'Angle' 'Merkly' 'Harmony Bridge'
 'Stargate' 'Angle' nan 'Harmony Bridge' 'Stargate' 'Angle' 'L2Pass'
 'Angle' 'Harmony Bridge' 'Harmony Bridge' 'Merkly' 'Stargate'
 'Harmony Bridge' 'Stargate' 'Merkly' 'Angle' 'Merkly' 'Merkly' 'Merkly'
 'Angle' 'Angle' 'Angle' 'Harmony Bridge' 'Aptos Bridge' 'Angle'
 'Stargate' 'Angle' nan 'Angle' 'Angle' 'Angle' 'Harmony Bridge'
 'Stargate' 'L2Pass' 'Angle' 'Angle' 'Harmony Bridge' nan 'Harmony Bridge'
 'Bitcoin Bridge' 'Stargate' 'Angle' 'Merkly' 'Angle' 'Angle' 'Holograph'
 'Angle' 'Stargate' 'Stargate' nan 'Merkly' 'Stargate' nan
 'Harmony Bridge' 'Angle' 'L2Pass']",13035.21,137.21,10,8,17,173.56,"[9.28, 0, 12.18, 25.84, 59.59]"
